"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"72505394728","2024-05-26T06:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","63","67","0.00","BR:1 ||","-0.04","3","87","29.91","BKN:07 55 BKN:07 70 BKN:07 90","29.77","5.00","65","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13505/26/24 06:51:02 METAR KNYC 261151Z 00000KT 5SM BR BKN055 BKN070 BKN090 19/17 A2994 RMK AO2 SLP129 60000 T01940172 10206 20183 53015 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-26T07:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","63","69","0.00","HZ:7 |FU |HZ",,,"81","29.91","FEW:02 60","29.77","5.00","65","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09705/26/24 07:51:02 METAR KNYC 261251Z VRB03KT 5SM HZ FEW060 21/17 A2994 RMK AO2 SLP128 T02060172 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-26T08:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","63","71","0.00",,,,"76","29.91","CLR:00","29.77","8.00","66","130",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09105/26/24 08:51:02 METAR KNYC 261351Z 13005KT 8SM CLR 22/17 A2994 RMK AO2 SLP128 T02170172 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-26T09:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","63","74","0.00",,"-0.01","3","69","29.92","CLR:00","29.77","9.00","67","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09705/26/24 09:51:02 METAR KNYC 261451Z 00000KT 9SM CLR 23/17 A2994 RMK AO2 SLP131 T02330172 53002 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-26T10:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","64","78","0.00",,,,"62","29.91","FEW:02 60","29.77","9.00","69","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09405/26/24 10:51:02 METAR KNYC 261551Z VRB03KT 9SM FEW060 26/18 A2994 RMK AO2 SLP130 T02560178 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-26T11:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","64","80","0.00",,,,"58","29.92","BKN:07 85","29.78","10.00","70","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09505/26/24 11:51:02 METAR KNYC 261651Z 00000KT 10SM BKN085 27/18 A2995 RMK AO2 SLP131 T02670178 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-26T12:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","63","81","0.00",,"+0.02","8","54","29.90","FEW:02 80","29.76","10.00","69","110",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11305/26/24 12:51:02 METAR KNYC 261751Z 11005KT 10SM FEW080 27/17 A2993 RMK AO2 SLP124 T02720172 10278 20194 58006 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-26T13:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","62","80","0.00",,,,"54","29.89","CLR:00","29.75","10.00","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09205/26/24 13:51:02 METAR KNYC 261851Z      KT 10SM CLR 27/17 A2992 RMK AO2 SLP121 T02670167 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-26T14:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","64","78","0.00",,,,"62","29.90","CLR:00","29.75","10.00","69","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09205/26/24 14:51:02 METAR KNYC 261951Z VRB03KT 10SM CLR 26/18 A2992 RMK AO2 SLP124 T02560178 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-26T15:51:00","FM-15","6",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","65","75","0.00",,"+0.01","8","71","29.89","CLR:00","29.74","10.00","69","VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09805/26/24 15:51:02 METAR KNYC 262051Z VRB05KT 10SM CLR 24/18 A2991 RMK AO2 SLP121 T02390183 58004 $","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-26T16:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","65","74","0.00",,,,"74","29.89","CLR:00","29.75","10.00","68","130",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09205/26/24 16:51:02 METAR KNYC 262151Z 13006KT 10SM CLR 23/18 A2992 RMK AO2 SLP123 T02330183 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-26T17:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","66","73","0.00",,,,"79","29.91","BKN:07 55","29.77","10.00","69","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09505/26/24 17:51:02 METAR KNYC 262251Z VRB04KT 10SM BKN055 23/19 A2994 RMK AO2 SLP129 T02280189 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-26T18:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","65","71","0.00",,"-0.03","3","81","29.92","SCT:04 11","29.78","10.00","67","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11305/26/24 18:51:02 METAR KNYC 262351Z 00000KT 10SM SCT011 22/18 A2995 RMK AO2 SLP132 T02170183 10272 20217 53011 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-26T19:01:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","65","71",,,,,"81",,"BKN:07 11","29.78","10.00","67","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/26/24 19:01:01 SPECI KNYC 270001Z VRB04KT 10SM BKN011 22/18 A2995 RMK AO2 CIG 009V014 T02170183 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-26T19:11:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","66","71",,,,,"84",,"OVC:08 9","29.77","10.00","68","130",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08805/26/24 19:11:01 SPECI KNYC 270011Z 13006KT 10SM OVC009 22/19 A2994 RMK AO2 T02170189 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-26T19:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","66","70","0.00",,,,"87","29.92","OVC:08 7","29.78","10.00","67","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09505/26/24 19:51:01 METAR KNYC 270051Z VRB03KT 10SM OVC007 21/19 A2995 RMK AO2 SLP131 T02110189 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-26T20:48:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","66","70",,,,,"88",,"OVC:08 4","29.78","9.00","67","140",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07705/26/24 20:48:01 SPECI KNYC 270148Z 14006KT 9SM OVC004 21/19 A2995 RMK AO2 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-26T20:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","65","69","0.00",,,,"87","29.92","OVC:08 4","29.78","9.00","66","VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09405/26/24 20:51:01 METAR KNYC 270151Z VRB05KT 9SM OVC004 21/18 A2995 RMK AO2 SLP132 T02060183 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-26T21:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","65","68","0.00",,"+0.00","8","90","29.92","OVC:08 4","29.78","9.00","66","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/26/24 21:51:01 METAR KNYC 270251Z VRB04KT 9SM OVC004 20/18 A2995 RMK AO2 SLP131 T02000183 58000 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-26T22:31:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","65","68",,,,,"90",,"OVC:08 5","29.78","9.00","66","VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08705/26/24 22:31:02 SPECI KNYC 270331Z VRB05KT 9SM OVC005 20/18 A2995 RMK AO2 T02000183 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-26T22:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","65","68","0.00",,,,"90","29.93","OVC:08 5","29.79","9.00","66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09405/26/24 22:51:02 METAR KNYC 270351Z      KT 9SM OVC005 20/18 A2996 RMK AO2 SLP135 T02000183 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-26T23:11:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","64","68",,,,,"87",,"OVC:08 3","29.78","8.00","66","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08705/26/24 23:11:02 SPECI KNYC 270411Z VRB04KT 8SM OVC003 20/18 A2995 RMK AO2 T02000178 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-26T23:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","64","69","0.00",,,,"84","29.92","OVC:08 3","29.78","7.00","66","VRB",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11605/26/24 23:51:02 METAR KNYC 270451Z VRB06KT 7SM OVC003 21/18 A2995 RMK AO2 CIG 002V007 SLP133 T02060178 402780183 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-26T23:59:00","SOD  ","6",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,"63","74","76","29.90","29.76","66","2.9","9","8.7","0","82","65","180","19","T","0","0.0","140","8","RA BR HZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD76124 HR PRECIPITATION (IN):    T SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):18  24 HR MAX TEMP (F): 8224 HR MIN TEMP (F): 65AVERAGE STATION PRESSURE(D):29.763 MINIMUM SEA LEVEL PRESSURE:29.84 TIME OF OCCURRENCE:0055 PEAK WIND SPEED (MPH): 19 PEAK WIND DIR (DEG):180 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  8FASTEST 2MIN DIR (DEG):140 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 2.9 24 HR AVG TEMP (F): 74DEPART FROM NORMAL:  8  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  9 LATEST DAY MAX TEMP (0700-1900 LST): 82 LATEST NIGHT MIN TEMP(1900-0800 LST):65 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00T    T     0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0429","1917","2006-09-18"
"72505394728","2024-05-27T00:01:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","64","67",,,,,"91",,"OVC:08 5","29.78","8.00","65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09905/27/24 00:01:02 SPECI KNYC 270501Z      KT 8SM OVC005 19/18 A2995 RMK AO2 CIG 003V008 T01940178 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-27T00:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","64","67","0.00",,"+0.01","8","91","29.91","OVC:08 5","29.77","8.00","65","120",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11205/27/24 00:51:02 METAR KNYC 270551Z 12003KT 8SM OVC005 19/18 A2994 RMK AO2 SLP127 T01940178 10217 20194 58003 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-27T01:00:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","64","67",,,,,"91",,"OVC:08 4","29.76","8.00","65","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08705/27/24 01:00:02 SPECI KNYC 270600Z VRB03KT 8SM OVC004 19/18 A2993 RMK AO2 T01940178 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-27T01:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","64","66","0.00","BR:1 ||",,,"93","29.89","OVC:08 2","29.74","5.00","65","VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09705/27/24 01:51:02 METAR KNYC 270651Z VRB05KT 5SM BR OVC002 19/18 A2991 RMK AO2 SLP121 T01890178 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-27T02:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","65","67","0.00","BR:1 ||",,,"93","29.89","OVC:08 3","29.75","6.00","66","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09705/27/24 02:51:02 METAR KNYC 270751Z 00000KT 6SM BR OVC003 19/18 A2992 RMK AO2 SLP123 T01940183 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-27T03:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","65","67","0.00","BR:1 ||","+0.02","6","93","29.89","OVC:08 3","29.74","6.00","66","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10305/27/24 03:51:02 METAR KNYC 270851Z VRB03KT 6SM BR OVC003 19/18 A2991 RMK AO2 SLP121 T01940183 56007 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-27T04:33:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","65","68",,,,,"90",,"OVC:08 5","29.73","9.00","66","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08705/27/24 04:33:02 SPECI KNYC 270933Z VRB03KT 9SM OVC005 20/18 A2990 RMK AO2 T02000183 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-27T04:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","65","68","0.00",,,,"90","29.89","OVC:08 5","29.74","8.00","66","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09405/27/24 04:51:02 METAR KNYC 270951Z 00000KT 8SM OVC005 20/18 A2991 RMK AO2 SLP121 T02000183 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-27T05:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","66","68","T",,,,"93","29.89","OVC:08 5","29.75","7.00","67","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09405/27/24 05:51:02 METAR KNYC 271051Z VRB03KT 7SM OVC005 20/19 A2992 RMK AO2 SLP123 T02000189 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-27T06:07:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","66","68","0.02","RA:02 BR:1 |RA |RA",,,"93",,"OVC:08 5","29.75","0.75V","67","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12005/27/24 06:07:02 SPECI KNYC 271107Z 00000KT 3/4SM RA BR OVC005 20/19 A2992 RMK AO2 VIS M1/4V5 RAB1057 P0002 T02000189 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-27T06:21:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","66","68","0.17","RA:02 BR:1 |RA |RA",,,"93",,"SCT:04 5 BKN:07 13 OVC:08 19","29.75","0.75","67","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12305/27/24 06:21:02 SPECI KNYC 271121Z VRB04KT 3/4SM RA BR SCT005 BKN013 OVC019 20/19 A2992 RMK AO2 RAB1057 P0017 T02000189 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-05-27T06:24:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","66","68","0.18","RA:02 BR:1 |RA |RA",,,"93",,"FEW:02 5 BKN:07 16 OVC:08 65","29.75","1.00","67","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12105/27/24 06:24:02 SPECI KNYC 271124Z VRB04KT 1SM RA BR FEW005 BKN016 OVC065 20/19 A2992 RMK AO2 RAB1057 P0018 T02000189 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
